id,website,category,asin,title,price,brand,model_name,memory_storage,ram,color,link
101,Amazon,Phones,B0CSH564KV,"SAMSUNG Galaxy A05s (128GB, 4GB) 6.7"" Dual SIM GSM Unlocked Global 4G LTE A057M/DS (Black)",127.69,Samsung,Samsung Galaxy A05s,128 GB,4 GB,Black,https://www.amazon.com/SAMSUNG-Galaxy-Unlocked-Global-DS/dp/B0CSH564KV/ref=sr_1_103?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-103
102,Amazon,Phones,B0DK6ZW7TC,A14 ProMax Unlocked Phone 8-Core Android Smartphone 8GB RAM + 256GB Storage 50MP + 24MP Cameras 6800mAh Battery 6.7-Inch HD Display 5G Dual SIM Unlocked Cell Phone (Gold),119.99,Livinyteb,A14 Pro MAX,255.99 GB,8 GB,Gold,https://www.amazon.com/Livinyteb-A14-Unlocked-Smartphone-6-7-Inch/dp/B0DK6ZW7TC/ref=sr_1_104?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-104
103,Amazon,Phones,B0DPMN7WFL,E50 Ultra 5G Unlocked CellPhones 2025 Android 13 Android Phone 6.8-inch HD Screen 48MP+108MP Camera 12GB+512GB 10-Core Smartphone 6800 mAh Long Battery Dual SIM(Golden),129.99,RokCokDok,E50 Ultra,512 GB,12 GB,Golden,https://www.amazon.com/RokCokDok-E50-Ultra-CellPhones-Smartphone/dp/B0DPMN7WFL/ref=sr_1_105?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-105
104,Amazon,Phones,B0CTBGTYZY,Samsung Galaxy A25 5G A256E 256GB Dual-SIM GSM Unlocked Android Smartphone (Latin Variant/US Compatible LTE) - Yellow,221.0,Samsung,Samsung Galaxy A25 5G,256 GB,8 GB,Yellow,https://www.amazon.com/Samsung-SM-A256E-Factory-Unlocked-International/dp/B0CTBGTYZY/ref=sr_1_106?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-106
105,Amazon,Phones,B0D926MW3D,"DOOGEE Blade 10 Max Rugged Smartphone, 6.56"" HD+ 1.54"" Dual Screen Rugged Phone Unlocked with 10300mAh Battery,20GB+256GB/2TB,4G Dual SIM Cellphones,Android 14/NFC/Face Unlock/Fingerprint/OTG",249.99,DOOGEE,DOOGEE Blade10 Max Rugged Smartphone,256 GB,8 GB,Black,https://www.amazon.com/DOOGEE-Max-Rugged-Smartphone-Fingerprint/dp/B0D926MW3D/ref=sr_1_109?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-109
106,Amazon,Phones,B0DLBBWBZT,Unlocked Phone Reno 11 Pro 6.7-inch HD LCD Unlocked Android Phone 8GB+256GB Android 13 Smartphone 6000 mAh Large Battery Unlocked Phone 50MP+13MP Camera Dual SIM (Jade Green),99.99,XUANMEIKE,Reno 11 Pro,256 GB,256 GB,Jade green,https://www.amazon.com/XUANMEIKE-Reno-11-Pro-Smartphone/dp/B0DLBBWBZT/ref=sr_1_110?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-110
107,Amazon,Phones,B0DNMXNNYZ,"DOOGEE Blade10 Power Rugged Smartphone Unlocked,24GB+256GB/2TB, 10300mAh Rugged Phone, 6.6''HD+90Hz Android 14 Cell Phone, 50MP Camera, 3 Card Slots/Face Unlock/Fingerprint/NFC/Wi-Fi6E/IP69K",189.99,DOOGEE,Blade10Power,256 GB,24 GB,Black,https://www.amazon.com/DOOGEE-Smartphone-Unlocked-10300mAh-Fingerprint/dp/B0DNMXNNYZ/ref=sr_1_111?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-111
108,Amazon,Phones,B0D48Z3ZCH,"Cheap Mobile Phones, 5.0 Inch, Android 9.0, Dual SIM Dual Camera, Quad Core, 16GB ROM【Expandable up to 128GB】, Support WiFi/Bluetooth/FM, Face Unlocked Phones (Purple)",52.99,TalkCeLL,TalkCeLL-S23Ultra,16 GB,1 GB,Purple,https://www.amazon.com/TalkCeLL-Smartphones-ROM%E3%80%90Expandable-Bluetooth-Unlocked/dp/B0D48Z3ZCH/ref=sr_1_112?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-112
109,Amazon,Phones,B0DLKQRN7N,"DOOGEE S41T Rugged Unlocked 2025,Android 14 6300mAh Battery,8GB+64GB,4G Dual Sim Rugged Smartphone,13MP Camera,IP68 Waterproof Cell Phone,Face Unlock,NFC/T-Mobile,Black",119.98,DOOGEE,S41T,64 GB,8 GB,BLACK,https://www.amazon.com/DOOGEE-S41T-Unlocked-Smartphone-Waterproof/dp/B0DLKQRN7N/ref=sr_1_113?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-113
110,Amazon,Phones,B0CKXNCDXY,"CAT S62 Rugged Cell Phone Unlocked (128GB, 4GB) 5.7"" IP68 Waterproof Android Smartphone, 12MP Dual Camera, All Day Battery, NFC, Fingerprint Unlock, Snapdragon 660 Nano Slot(Black) New",170.99,CAT,Q5701,4 GB,4 GB,Black,https://www.amazon.com/Unlocked-Waterproof-Smartphone-Fingerprint-Snapdragon/dp/B0CKXNCDXY/ref=sr_1_114?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-114
111,Amazon,Phones,B0CT9TLS7S,TESLA EXPLR 9 256GB Smartphone | Rugged Phone | Android Cell Phone |DualSIM & MicroSD Expandable | 8300mAh Battery | Shock + Water + Dust Resistant | 6.78’’ Screen | Cameras 64MP-16MP | 3.5 Jack,649.99,No,EXPLR9 256 Gb,256 GB,8 GB,Earth Grey,https://www.amazon.com/TESLA-Smartphone-Expandable-Resistant-64MP-16MP/dp/B0CT9TLS7S/ref=sr_1_115?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-115
112,Amazon,Phones,B0CSB222W4,"Xiaomi Poco X6 Pro 5G Global Unlocked (512GB + 12GB) GSM 6.67"" 64MP Triple Camera (for Tmobile Mint Tello Global) (Yellow Global ROM)",314.98,Xiaomi,Poco x6 5G,512 GB,12 GB,Yellow Global ROM,https://www.amazon.com/Xiaomi-Global-Unlocked-Tmobile-Charger/dp/B0CSB222W4/ref=sr_1_116?dib=eyJ2IjoiMSJ9.rzLpMucaI38IZAqrUl3-ARfET1enHp6BezkP3yjG11Me721NxNjv1uKEz3EN0PHeMrihBKkLa4iIKv4mnT1MqEDZeyFRnfNo0PLeR-l_8pCvIf-p6C5LuLQnjuM9IVzbmKeGnTU39qq62rscd6wf0X0YZAuhjWVvUC4Yt366WhMrr6tl-t3AI1PquKRj5he-FG5eN5s199bfIP1vavDNIlHpdhHRPSb1MkTM2RWGdoA.zT9DGhrR-VU5eaYuVuQ7KLgYGUanI5Txqz29wv9KTro&dib_tag=se&keywords=phone&qid=1738691556&sr=8-116
113,Amazon,Phones,B0DH3FQ6N5,"Mini Phone 3G Unlocked Small Smartphone with 2GB+16GB, 3.0"" HD Touch Screen,Dual SIM, Pocket Cellphone, Best Gift for Kids, Mini Phone for Kids - Pink",49.99,BezosMax i,,16 GB,2 GB,Pink,https://www.amazon.com/BezosMax-Unlocked-Smartphone-Screen-Cellphone/dp/B0DH3FQ6N5/ref=sr_1_115?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-115
114,Amazon,Phones,B0DKTRNCTN,"VTech IS8128-51 Super Long Range 5-Handset DECT 6.0 Cordless Phone for Home with Answering Machine, 2300 ft Range, Call Blocking, Bluetooth Connect to Cell, Intercom",149.95,VTech,,,,,https://www.amazon.com/VTech-IS8128-51-5-Handset-Answering-Bluetooth/dp/B0DKTRNCTN/ref=sr_1_116?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-116
115,Amazon,Phones,B0DKZ97ZHW,"I16 PROMAX Unlocked Phone, 6.99inch Cell Phone with Android 13 12GB+512GB 7000mAh Long Battery Life, HD Screen Smartphone with Dual SIM, Fingerprint Lock, Face ID, Photos 5G Phone (Gold)",199.99,BAOWU,I16 PM,512 GB,12 GB,Gold,https://www.amazon.com/BAOWU-I16-Unlocked-Smartphone-Fingerprint/dp/B0DKZ97ZHW/ref=sr_1_117?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-117
116,Amazon,Phones,B0D6YWSJ1B,"DOOGEE Blade 10 Ultra (2025) Rugged Smartphone, 20GB RAM+256GB ROM Rugged Phone Unlocked Android 14,6.56''90Hz Display,50MP Camera, IP68/IP69K Waterproof Phones, Face ID/NFC/GPS/OTG",209.99,DOOGEE,Blade 10 Ultra,256 GB,20 GB,BLACK,https://www.amazon.com/DOOGEE-Blade-10-Ultra-Smartphone/dp/B0D6YWSJ1B/ref=sr_1_118?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-118
117,Amazon,Phones,B0CSDVZFCQ,"Xiaomi Redmi Note 13 4G LTE (for Tmobile Mint Tello Global)(256GB + 8GB) 6.67"" 108MP Triple Global Bands Unlocked (Ice Blue)",165.7,Xiaomi,Note 13 4G,256 GB,8 GB,Ice Blue Global ROM,https://www.amazon.com/Xiaomi-Triple-Tmobile-Unlocked-Charger/dp/B0CSDVZFCQ/ref=sr_1_119?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-119
118,Amazon,Phones,B0DM23MNX9,"UMIDIGI G9A Unlocked Phone, Android 14 Go Cell Phone, 4G Dual SIM Card, 8GB+64GB/1TB Expand Octa-Core, 3.5mm Headphone Jack Phones 6.75""HD+Display AI Face Unlock Mobile Phones, 5000mAh, GPS，FM (Black)",99.99,UMIDIGI,G9A,64 GB,,Black,https://www.amazon.com/UMIDIGI-G9A-Unlocked-Octa-Core-Headphone/dp/B0DM23MNX9/ref=sr_1_120?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-120
119,Amazon,Phones,B0D8FLZBRN,"DOOGEE Blade 10 Pro Rugged Phone Unlocked,16GB+256GB Rugged Smartphone,6.56"" 90Hz Screen, 5150mAh Battery, 50MP Camera, 4G Dual SIM Android 14 Phones, IP68/IP69K Waterproof Smartphone, NFC/OTG/GPS",149.98,DOOGEE,BLADE10PRO,256 GB,16 GB,Silver,https://www.amazon.com/DOOGEE-Blade-10-Pro-Smartphone/dp/B0D8FLZBRN/ref=sr_1_121?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-121
120,Amazon,Phones,B0DFM6W9H7,"DOOGEE V40 Rugged Smartphone 5G Unlocked,512GB+32GB Rugged Phone,4nm D7300,6.78"" FHD+120Hz Rugged Cell Phone,108MP+AI Camera,8680mAh Battery 33W,NFC/5G Dual SIM/WiFi 6E/Face/Fingerprint ID",399.99,DOOGEE,V40-02,512 GB,32 GB,SILVER,https://www.amazon.com/DOOGEE-V40-Rugged-Smartphone-Unlocked/dp/B0DFM6W9H7/ref=sr_1_122?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-122
121,Amazon,Phones,B09S8BV4D9,OnePlus 10 Pro | 5G Android Smartphone | 8GB+128GB | U.S. Unlocked | Triple Camera co-Developed with Hasselblad | Volcanic Black,387.21,OnePlus,OnePlus 10 Pro,8 GB,8 GB,Volcanic Black,https://www.amazon.com/OnePlus-Smartphone-Unlocked-co-Developed-Hasselblad/dp/B09S8BV4D9/ref=sr_1_125?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-125
122,Amazon,Phones,B0DDV234XM,"SAMSUNG Galaxy A06 4G LTE (64GB + 4GB) Latin Version SM-A065M/DS (Tmobile Metro Mint & Global) 6.7"" Dual Sim 50MP Dual Cam + (Wall 25W Dual Port Bundle) (Black SM-A065M/DS Model)",79.99,Samsung,A06,64 GB,4 GB,Black SM-A065M/DS Model,https://www.amazon.com/SAMSUNG-Version-SM-A065M-DS-Tmobile/dp/B0DDV234XM/ref=sr_1_126?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-126
123,Amazon,Phones,B0DM957FCC,"Blackview Wave 8 Android 14 Smartphones, Octa-core 12GB +128GB Expand 2TB Unlocked Cell Phone, 90Hz, Fingerprint & Face Unlock, 5000mAh Android Phone Unlocked, 2 Years Warranty, 3.5mm Earphone Jack",129.99,Blackview,TBUS-WAVE 8,4 GB,,Blue,https://www.amazon.com/Blackview-Smartphones-Octa-core-Unlocked-Fingerprint/dp/B0DM957FCC/ref=sr_1_127?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-127
124,Amazon,Phones,B0DD1K6287,"Phone Pro | Safe Phone for Teens and Kids | GPS Tracking, Parent Controls, Safe Apps, Black, 128GB, Made by Samsung, Activation Fee Required",42.35,Troomi,Troomi Phone Pro,128 GB,4 GB,Black,https://www.amazon.com/Troomi-Tracking-Controls-Activation-Required/dp/B0DD1K6287/ref=sr_1_128?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-128
125,Amazon,Phones,B0DC4C6SKP,"Kids Smart Phone for Girls Gifts - Toddler Christmas Birthday Gift for Age 3 4 5 6 Year Old, Kids Cell Phone Toy with Touchscreen, Dual Cameras, Learning, Music Player, Games with 32 GB Card",35.89,36 months - 8 years,,,,,https://www.amazon.com/Kids-Smart-Phone-Girls-Gifts/dp/B0DC4C6SKP/ref=sr_1_129?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-129
126,Amazon,Phones,B0D5T7318W,Bold K10 | 2024 | 3-Day Battery | Unlocked | 6.6” HD+ Infinity Display | 128/4GB | Triple 50MP Camera | US Version | US Warranty | Black,99.99,BLU,K10,128 GB,4 GB,BLACK,https://www.amazon.com/All-Day-Battery-Unlocked-Infinity-Warranty/dp/B0D5T7318W/ref=sr_1_130?dib=eyJ2IjoiMSJ9.dUCP3fUSEF4L129Yh0fTn-E4F1OvoFzwY54aam-VvEsJS714dkTNXKHr4N0hWpNIr8Oh_4eaOHdusOoOHSq9_9BwKlpmh2jKb2VV7vWVIZV1xW8qVGiI5eVj990744jt8R0uPD0EwJVF17_XFmSZKP99Y5WnqDlod9KqQE9SGJw449axYNUUzh38m4HcYkN1CC0mrc1Stmdz6IiIvlhHw9BsIMa1xGIuVYRTNLzaImY.XYxUmQq2OslsDiYdamK4lurzZkFGjSXk57f7bOdy8qA&dib_tag=se&keywords=phone&qid=1738691561&sr=8-130
